train_loss,val_loss,val_mse,pck@0.005,pck@0.01,pck@0.05
0.04688169104470448,0.004350582137703896,143574.359375,0.0,0.0,0.007575757801532745
0.004450658611445265,0.002377055740604798,99972.6015625,0.0,0.0,0.007575757801532745
0.002081172826530581,0.001607821206562221,116958.421875,0.0,0.0,0.0
0.0014121200868182561,0.0011188512823234003,114913.0078125,0.0,0.0,0.0
0.0012764249166304414,0.001221940154209733,114730.9921875,0.0,0.0,0.0
0.001112400882200084,0.0009654184298900267,114896.9453125,0.0,0.0,0.0
0.0010487923440946774,0.0009409623841444651,119069.140625,0.0,0.0,0.0
0.0009899470447139306,0.0009056768612936139,118687.609375,0.0,0.0,0.0
0.000971600730818781,0.0009117942924300829,119141.0078125,0.0,0.0,0.007575757801532745
0.0009201190868307921,0.0008972973252336184,120742.265625,0.0,0.0,0.0
0.0009101806949316101,0.0008586664916947484,121682.6796875,0.0,0.0,0.0
0.0008943058042363687,0.0008510493789799511,116235.46875,0.0,0.0,0.0
0.0008749189014038579,0.0008379799546673894,119120.3046875,0.0,0.0,0.01515151560306549
0.0008744602938267318,0.0008590257881830136,117424.640625,0.0,0.0,0.0
0.0008656070779331706,0.0009399739986596009,114315.078125,0.0,0.0,0.0
0.0008654888422990388,0.0008287899157342812,115688.2734375,0.0,0.0,0.007575757801532745
0.0008654401066120375,0.0008193029013151923,120225.5390625,0.0,0.0,0.01515151560306549
0.0008341009802692993,0.0008097677491605282,118636.34375,0.0,0.0,0.0
0.0008403408626856452,0.0008081017100873092,119193.9296875,0.0,0.0,0.007575757801532745
0.0008233245091766796,0.0008000118929582337,119958.03125,0.0,0.0,0.007575757801532745
0.0008219421407292513,0.0007965450058691204,120578.015625,0.0,0.0,0.007575757801532745
0.0008213015336712652,0.0008108297285313407,117618.46875,0.0,0.0,0.007575757801532745
0.0008215506730431861,0.0007936444987232486,115972.8203125,0.0,0.0,0.0
0.0008121686352586204,0.0007920226392646631,118259.984375,0.0,0.0,0.022727273404598236
0.0008027972441843965,0.0007834256393834949,124599.796875,0.0,0.0,0.007575757801532745
0.0007962668896652758,0.0007983636072215935,116332.8046875,0.0,0.0,0.022727273404598236
0.0008024818803691728,0.000785175342268,118451.1953125,0.0,0.0,0.007575757801532745
0.0007987243483181704,0.0008070600063850483,115732.3671875,0.0,0.0,0.007575757801532745
0.0007897210677831688,0.0007786213924797872,117872.265625,0.0,0.0,0.0
0.0007982505644163625,0.0008046227934149405,116232.5234375,0.0,0.0,0.01515151560306549
0.0007935775581493297,0.0007876783881026009,121984.6796875,0.0,0.0,0.01515151560306549
0.0007884319427169182,0.0007741309430760642,119428.6796875,0.0,0.0,0.01515151560306549
0.0007852599532766776,0.0007732583520313104,115210.3515625,0.0,0.0,0.0
0.0007893188052218069,0.0007731479709036648,106011.0859375,0.0,0.007575757801532745,0.022727273404598236
0.0007817502482794225,0.0007654278500316044,116474.5625,0.0,0.0,0.022727273404598236
0.0007793518704023551,0.0007644147650959591,127486.5,0.0,0.0,0.022727273404598236
0.0007885195981626483,0.0007991466942864159,108796.671875,0.0,0.0,0.03030303120613098
0.0007816942419264127,0.0007857911599179109,110652.03125,0.0,0.0,0.01515151560306549
0.0007710942935029215,0.0007586322220352789,112674.671875,0.0,0.0,0.03030303120613098
0.0007774119519374588,0.0007736036398758491,108016.46875,0.0,0.0,0.04545454680919647
0.0007759897482835434,0.0007588376174680889,102185.9375,0.0,0.007575757801532745,0.03787878900766373
0.0007804638378068128,0.0007702869479544461,106469.4140625,0.0,0.0,0.01515151560306549
0.0007697261118499392,0.000765888641277949,106114.015625,0.0,0.0,0.03030303120613098
0.0007681193317032673,0.0007621776894666255,104291.7421875,0.0,0.0,0.03787878900766373
0.0007718743184920062,0.0007619148430724939,104339.2421875,0.0,0.0,0.03030303120613098
0.0007683968076228418,0.0007720062082322935,107298.3203125,0.0,0.0,0.04545454680919647
0.0007617250984449955,0.0007582466156842808,113465.0703125,0.0,0.0,0.03787878900766373
0.0007592781859619373,0.0007559166600306829,113628.671875,0.0,0.007575757801532745,0.03787878900766373
0.0007570717504925349,0.0007522888869668046,103912.78125,0.0,0.0,0.022727273404598236
0.0007533348715779456,0.0007474292651750147,104810.9921875,0.0,0.0,0.03030303120613098
0.0007633346990174191,0.0007548669236712158,104404.421875,0.0,0.007575757801532745,0.04545454680919647
0.0007508268939669837,0.0007475925958715379,105783.125,0.0,0.007575757801532745,0.04545454680919647
0.0007421928510831839,0.0007419726656128963,105176.03125,0.0,0.007575757801532745,0.06060606241226196
0.0007340596427887001,0.0007528561594275137,100895.796875,0.007575757801532745,0.03030303120613098,0.0833333358168602
0.000737404265567999,0.0007500872404004136,96690.28125,0.007575757801532745,0.022727273404598236,0.09090909361839294
