train_loss,val_loss,val_mse,val_angle,pck@0.005,pck@0.01,pck@0.05
0.006497404393750042,0.007068905291531238,2037.9822998046875,2.9795578767001003,0.8863636255264282,0.9772727489471436,0.9772727489471436
0.0031133230914128286,0.004355777762368078,12292.984375,13.180363932138158,0.8484848737716675,0.9090909361839294,0.9090909361839294
0.00280921277009149,0.003917976791887832,10913.3603515625,5.929141695690181,0.810606062412262,0.8712121248245239,0.8863636255264282
0.002625220919390401,0.003599530419378985,13184.28125,5.770073250330785,0.75,0.8560606241226196,0.8560606241226196
0.0019782339078315827,0.003501762220989547,9171.0830078125,2.9297480423227076,0.7954545617103577,0.9015151262283325,0.9015151262283325
0.0021405851051699933,0.0029120958564162257,5510.2119140625,2.1986816630836485,0.8333333134651184,0.9318181872367859,0.939393937587738
0.0020920695858295236,0.0028055318785811596,5.606945514678955,0.6976970466620634,0.9015151262283325,1.0,1.0
0.002084069857095955,0.003183899736028259,2879.46337890625,4.050879805135932,0.8712121248245239,0.9621211886405945,0.9621211886405945
0.0020120651549355565,0.0025038868314645724,3721.335205078125,1.8374081034494727,0.8484848737716675,0.9469696879386902,0.9545454382896423
0.001882586483423939,0.0020956887202744205,2078.525390625,1.1676242560032,0.8712121248245239,0.9621211886405945,0.9696969985961914
0.0018244743837726098,0.002157319747930792,8.965352058410645,1.1067766193153563,0.8257575631141663,0.9848484992980957,1.0
0.0016843090261955678,0.0023061189039965562,6.635237216949463,0.5856498843560675,0.8863636255264282,0.9924242496490479,1.0
0.0017815925053750086,0.0017513025567421868,7.998336315155029,0.8182756059180663,0.8181818127632141,0.9924242496490479,1.0
0.0013842262008666908,0.0021981437690638764,2813.403076171875,1.5609034336378216,0.8333333134651184,0.9469696879386902,0.9621211886405945
0.0011156354653546233,0.0017600011752666115,7.717818737030029,0.8226884079129072,0.8484848737716675,0.9924242496490479,1.0
0.001135359148198998,0.0019976747457636904,2794.10791015625,1.509398632864787,0.8181818127632141,0.9545454382896423,0.9621211886405945
0.0012736795393076936,0.0021123652157554653,4693.6796875,2.1084149541367867,0.810606062412262,0.939393937587738,0.9469696879386902
0.0011096889718154946,0.001656741527759328,4693.2451171875,2.0651374562027427,0.7878788113594055,0.939393937587738,0.9469696879386902
0.0012020291738146912,0.0015895840669485357,2772.698974609375,1.53012247171631,0.7575757503509521,0.9545454382896423,0.9621211886405945
0.0009327631295065384,0.0016938636982529295,1593.3779296875,0.948644319621149,0.8030303120613098,0.9772727489471436,0.9848484992980957
0.0010607409706890735,0.0019234254028305956,9.410258293151855,0.8529006267970586,0.8030303120613098,0.9848484992980957,1.0
0.001045418866404285,0.002001047734926063,7.781520843505859,0.8036195200830437,0.8484848737716675,0.9848484992980957,1.0
0.0011099677327627078,0.00185715157970819,2787.97119140625,1.4580566916920694,0.8333333134651184,0.9469696879386902,0.9621211886405945
0.0012811578571767298,0.0018172130498111977,8.077588081359863,0.8278909207740841,0.8409090638160706,0.9848484992980957,1.0
0.0012579840593161585,0.0020391092040889353,8.028875350952148,0.8268399168852537,0.8560606241226196,0.9848484992980957,1.0
0.0013509721022596794,0.001976066179435651,4699.27392578125,2.048901912426806,0.7954545617103577,0.9318181872367859,0.9469696879386902
0.001007558645253139,0.0018608176452576267,8.917442321777344,0.8132068307686855,0.7803030014038086,0.9848484992980957,1.0
0.0008602609755759424,0.0017257506781039053,8.008193016052246,0.707845443753098,0.8333333134651184,0.9848484992980957,1.0
0.001087417108264615,0.0017436229260103478,7.113190650939941,0.777554749495048,0.8560606241226196,0.9848484992980957,1.0
0.0007967541367643562,0.001776617598724704,7.419244766235352,0.7933352237971466,0.8712121248245239,0.9848484992980957,1.0
0.0009060580270320279,0.0020581089867149974,2794.284423828125,1.3666451617294286,0.8333333134651184,0.9469696879386902,0.9621211886405945
0.0009536024549194254,0.0022888365646412685,1048.476806640625,1.0185991057403438,0.8787878751754761,0.9696969985961914,0.9848484992980957
0.0011243232528532028,0.0022471907376398837,1768.52587890625,1.4195627362497278,0.8257575631141663,0.9621211886405945,0.9772727489471436
0.0009950614468123493,0.0021681943237954666,4697.60888671875,2.138183978084608,0.8333333134651184,0.9318181872367859,0.9469696879386902
0.0009297022078164292,0.0021789172659342827,10.18381118774414,1.0537263351148491,0.7954545617103577,0.9696969985961914,1.0
0.001081668352041966,0.001953453443282264,7.582190036773682,0.7336613508672972,0.8787878751754761,0.9848484992980957,1.0
