train_loss,val_loss,val_mse,pck@0.005,pck@0.01,pck@0.05
0.04304957516830076,0.006095701362937689,123014.1484375,0.0,0.0,0.008333333767950535
0.003443884663283825,0.002347528779258331,140666.984375,0.0,0.0,0.0
0.001719540567137301,0.0014135095213229458,118161.125,0.0,0.0,0.008333333767950535
0.0012836044188588858,0.0010312152638410528,133813.6875,0.0,0.0,0.01666666753590107
0.0011542506875808942,0.0009603232222919663,105868.3671875,0.0,0.0,0.01666666753590107
0.0010455482618205926,0.0009204501596589884,114805.3671875,0.0,0.0,0.008333333767950535
0.0009910049477846108,0.0008883199188858271,107714.7109375,0.0,0.0,0.01666666753590107
0.0009520017298531126,0.0008753781827787558,111145.8984375,0.0,0.0,0.01666666753590107
0.0009311381621624936,0.0008731265552341938,118639.8046875,0.0,0.0,0.0
0.0009243042176504704,0.0009997742211756606,119932.7890625,0.0,0.0,0.008333333767950535
0.0009244605687192895,0.0008777410257607698,114765.1171875,0.0,0.0,0.008333333767950535
0.0009124486876482314,0.0008449508071256181,112070.984375,0.0,0.0,0.02500000037252903
0.0008878913782113655,0.0008312237914651632,108136.0859375,0.0,0.0,0.01666666753590107
0.0008795985010113906,0.0008235667288924257,108081.28125,0.0,0.0,0.03333333507180214
0.0008692748961038888,0.0008187974841954807,104775.5859375,0.0,0.0,0.03333333507180214
0.0008530059289610522,0.0008166835177689791,116364.3984375,0.0,0.0,0.03333333507180214
0.0008433022515170953,0.0008051221569379171,126197.890625,0.0,0.0,0.02500000037252903
0.0008395730718885633,0.0008082638378255069,104891.2109375,0.0,0.0,0.02500000037252903
0.0008254606297916987,0.0007986965162369112,114348.296875,0.0,0.0,0.008333333767950535
0.0008235944022255188,0.0007972811969618002,108621.90625,0.0,0.0,0.01666666753590107
0.0008253579673526639,0.0007965536982131501,118529.6015625,0.0,0.0,0.01666666753590107
0.0008114095544442534,0.0007871539758828779,110530.953125,0.0,0.0,0.008333333767950535
0.0008115832196463915,0.0007904267792279521,119001.2578125,0.0,0.0,0.008333333767950535
0.0008040519843978638,0.0007860244368202984,117338.3984375,0.0,0.0,0.008333333767950535
0.000800427451560443,0.0007866648569082221,107158.453125,0.0,0.0,0.008333333767950535
0.0008075378612953831,0.0007821138521345953,110712.1015625,0.0,0.0,0.008333333767950535
0.0008128290911289779,0.0008059941465035081,102627.34375,0.0,0.0,0.0
0.0008020783001980321,0.0007864913786761463,105393.46875,0.0,0.0,0.01666666753590107
0.0008072380389256233,0.0007753922642829517,116254.7578125,0.0,0.0,0.008333333767950535
0.0007877666291526773,0.0007757578083934883,103749.0,0.0,0.0,0.01666666753590107
0.0007897007162682712,0.0007730785097616414,109700.0859375,0.0,0.0,0.01666666753590107
0.000783868123438548,0.0007776858983561397,104721.1796875,0.0,0.0,0.02500000037252903
0.0007881410208276727,0.0007783577505809566,103222.21875,0.0,0.0,0.01666666753590107
0.0007872428819113834,0.0007751569695149859,108412.2265625,0.0,0.0,0.008333333767950535
0.0007804001586257734,0.0007685764382282893,107399.484375,0.0,0.0,0.01666666753590107
0.0007874033392660997,0.0007745454980370899,98534.984375,0.0,0.0,0.01666666753590107
0.0007849202269095589,0.0007705494451026121,112442.828125,0.0,0.0,0.01666666753590107
0.0007771563091823323,0.0007648197157929341,107710.7265625,0.0,0.0,0.008333333767950535
0.0007779496108097109,0.000766729237511754,100577.5234375,0.0,0.0,0.008333333767950535
0.0007732073744674298,0.0007633961504325271,103388.5,0.0,0.0,0.01666666753590107
0.0007788784569129348,0.0007835627184249461,104923.140625,0.0,0.0,0.02500000037252903
0.0007699874430810186,0.0007715751611006757,118978.8828125,0.0,0.0,0.008333333767950535
0.0007732464370995083,0.0007629750568109254,93626.7265625,0.008333333767950535,0.008333333767950535,0.03333333507180214
0.000773743922102519,0.0007564309829225143,110442.234375,0.0,0.0,0.008333333767950535
0.0007737062299962748,0.0007547600738083323,107274.765625,0.0,0.0,0.02500000037252903
0.0007637516034513035,0.0007537542842328548,111451.9140625,0.0,0.0,0.01666666753590107
0.0007610457197932357,0.0007553897060764333,110086.7734375,0.0,0.0,0.01666666753590107
0.0007615350821817464,0.0007518645337161919,104606.4296875,0.0,0.0,0.02500000037252903
0.0007601700860752978,0.0007482324338828524,94371.078125,0.0,0.0,0.0416666679084301
0.0007630818396468054,0.0007728294585831463,121563.2890625,0.0,0.0,0.01666666753590107
0.0007612689990888942,0.0007470060954801738,112926.3984375,0.0,0.0,0.0416666679084301
0.000754830840213055,0.0007469629830059906,94216.8671875,0.0,0.0,0.06666667014360428
0.0007540322469801388,0.0007415972262000045,91917.6171875,0.0,0.0,0.05833333358168602
0.0007479499591599134,0.0007399959140457213,107337.21875,0.008333333767950535,0.008333333767950535,0.05000000074505806
0.0007447286678308791,0.0007488357174831132,121565.4921875,0.008333333767950535,0.01666666753590107,0.06666667014360428
0.0007394150174646215,0.0007267252270442744,92652.4140625,0.01666666753590107,0.05000000074505806,0.13333334028720856
0.000724422295620157,0.000730658609730502,85357.4921875,0.008333333767950535,0.02500000037252903,0.15000000596046448
0.0007247709965502673,0.0008219003211706877,80459.484375,0.0,0.008333333767950535,0.18333333730697632
0.0007245269741609015,0.0007099008071236312,98215.9921875,0.008333333767950535,0.03333333507180214,0.15833333134651184
0.0007104861645281992,0.0007247531320899725,99750.7734375,0.008333333767950535,0.05833333358168602,0.13333334028720856
0.0007100586715916341,0.0006897543013716737,72698.5,0.008333333767950535,0.05833333358168602,0.17499999701976776
0.0008212577138858086,0.005933930166065693,151279.671875,0.0,0.0,0.0
0.0009640680827115747,0.0029109881725162268,159190.921875,0.0,0.0,0.01666666753590107
0.0008850921347567981,0.001026680285576731,112865.984375,0.0,0.0,0.01666666753590107
0.000834436415144327,0.000898415183958908,134512.015625,0.0,0.008333333767950535,0.01666666753590107
0.0008087770283137533,0.0007952926874471208,149505.53125,0.0,0.008333333767950535,0.008333333767950535
0.0007875540547750213,0.0007764074640969435,125934.4609375,0.0,0.01666666753590107,0.02500000037252903
0.0007679032119499011,0.0008169716650930544,118571.1015625,0.008333333767950535,0.01666666753590107,0.02500000037252903
0.0007551544430581006,0.0007538800903906425,92719.5234375,0.0,0.008333333767950535,0.0833333358168602
0.000754636495416476,0.0007429428126973411,76253.8671875,0.008333333767950535,0.03333333507180214,0.17499999701976776
0.0007421655252321877,0.0007205868605524302,73442.3203125,0.0,0.05000000074505806,0.1666666716337204
0.0007302230276929384,0.0007064721042600771,85401.9609375,0.0,0.0416666679084301,0.15833333134651184
0.0007214651189067147,0.0007109354482963681,72404.6640625,0.008333333767950535,0.0416666679084301,0.1666666716337204
0.0007194005831314081,0.0007004703317458431,72188.953125,0.01666666753590107,0.0416666679084301,0.17499999701976776
0.0007181458164599131,0.000701339430330942,92543.5234375,0.01666666753590107,0.07500000298023224,0.17499999701976776
0.0007100067821077325,0.0007032262122568985,81806.6015625,0.008333333767950535,0.07500000298023224,0.1666666716337204
0.0007018660544417799,0.0006945887968565027,71335.1171875,0.03333333507180214,0.0833333358168602,0.15833333134651184
0.000700916872698475,0.0006928991060703993,82727.109375,0.02500000037252903,0.0833333358168602,0.17499999701976776
0.0006948799974369732,0.000689940022615095,76101.484375,0.01666666753590107,0.03333333507180214,0.18333333730697632
0.0006897052940489216,0.0007003556820563972,73833.140625,0.02500000037252903,0.0833333358168602,0.1666666716337204
0.0006945752750404856,0.0006757491695073744,85193.765625,0.03333333507180214,0.125,0.17499999701976776
