train_loss,val_loss,val_mse,val_angle,pck@0.005,pck@0.01,pck@0.05
0.008273167142901543,0.0040764984979400325,7.705996990203857,0.561222932316656,0.8712121248245239,0.9848484992980957,1.0
0.010037692070442998,0.02221913152775104,24013.177734375,10.122981998673731,0.7575757503509521,0.8939393758773804,0.9090909361839294
0.005145636252514047,0.004675809083131305,27230.8046875,4.779616617856963,0.7121211886405945,0.8939393758773804,0.9090909361839294
0.004425034111844612,0.005339819226433833,27255.16015625,4.853555002581785,0.6666666865348816,0.9015151262283325,0.9090909361839294
0.004691084420196224,0.004751331346204192,28444.181640625,3.0457603053252744,0.689393937587738,0.9015151262283325,0.9090909361839294
0.0038607624653572534,0.0036578886538662374,28469.603515625,3.2098128359532154,0.6666666865348816,0.9015151262283325,0.9090909361839294
0.0036736869391620743,0.003919966685585425,28386.40625,3.107981162021862,0.7424242496490479,0.9015151262283325,0.9090909361839294
0.003829318930586435,0.0046911075548757035,27146.75390625,4.851251399030078,0.7575757503509521,0.9015151262283325,0.9090909361839294
0.0039053535196269806,0.0034917236809307813,28366.83203125,3.0975925834671774,0.7424242496490479,0.9015151262283325,0.9090909361839294
0.0030105865210947286,0.003164170420558056,28369.181640625,3.0943729560287334,0.7348484992980957,0.9015151262283325,0.9090909361839294
0.003003994743250749,0.0028276397513589484,26016.96875,4.252009924376673,0.7348484992980957,0.9015151262283325,0.9090909361839294
0.002576961167620088,0.004261869639389283,25589.013671875,3.247745724898543,0.7651515007019043,0.9015151262283325,0.9166666865348816
0.0030812705844435327,0.0034672285242074944,25554.31640625,3.109051268129275,0.7727272510528564,0.9015151262283325,0.9166666865348816
0.0028554648715873447,0.0038433889002973134,26176.234375,5.048968302976414,0.7954545617103577,0.8939393758773804,0.9015151262283325
0.0024419537991374205,0.0033744670553395224,26187.455078125,4.931966874223468,0.75,0.8939393758773804,0.9015151262283325
0.0023285846545568196,0.0031689737151790747,25561.244140625,3.1850394760882894,0.7348484992980957,0.9090909361839294,0.9166666865348816
0.002599800236914988,0.0032074805282053843,25575.392578125,3.1844433316109257,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0021092840526720103,0.0032527927560747545,25620.630859375,3.2857056124937216,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0024053073946758994,0.003025320199779738,25597.2734375,3.3359355654035423,0.7575757503509521,0.9015151262283325,0.9166666865348816
0.002280097363205313,0.003248990918120356,25603.255859375,3.2873919628493353,0.7196969985961914,0.9015151262283325,0.9166666865348816
0.00233793119099331,0.0031493418945628873,24482.927734375,4.706421957083036,0.7272727489471436,0.9090909361839294,0.9166666865348816
0.0023889042497695252,0.002934125016872419,25604.4453125,3.0055926303862917,0.7196969985961914,0.9090909361839294,0.9166666865348816
0.002008295561292964,0.003751919177363979,25602.384765625,3.0809952767240207,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0023052636093963317,0.003011097012451895,25601.05078125,3.1632163522119643,0.7651515007019043,0.9090909361839294,0.9166666865348816
0.0020108705267641194,0.0034548883084227888,25652.580078125,3.146750718349288,0.7651515007019043,0.9090909361839294,0.9166666865348816
0.0018552325094165515,0.0032983938089070157,25651.244140625,3.2300545235162725,0.7727272510528564,0.9090909361839294,0.9166666865348816
0.0017802430596232537,0.003080287887411541,24357.134765625,7.335080321514867,0.7424242496490479,0.9090909361839294,0.9166666865348816
0.0020898431632004667,0.003261025874004857,25629.86328125,3.1122467667231244,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0018508401989065718,0.0029773144448740495,25629.03125,3.1830682646522517,0.7651515007019043,0.9090909361839294,0.9166666865348816
0.0015963690555095209,0.0028114219178517023,24303.841796875,7.299655364979737,0.7727272510528564,0.9090909361839294,0.9166666865348816
0.0019237549717212752,0.003106832698030925,24328.603515625,7.219834159762465,0.7651515007019043,0.9015151262283325,0.9166666865348816
0.001957475633108104,0.004221486667812449,24326.40625,6.791968080608071,0.7575757503509521,0.9015151262283325,0.9166666865348816
0.002101500542179516,0.002576928502153217,22696.314453125,10.78110244682588,0.7651515007019043,0.9015151262283325,0.9166666865348816
0.0019050893929072339,0.00263125044462688,22729.578125,10.872791287128424,0.7348484992980957,0.9090909361839294,0.9166666865348816
0.0019856908287860862,0.0027259011704927603,23602.62890625,11.051168336545784,0.7348484992980957,0.9015151262283325,0.9090909361839294
0.0016967213064915062,0.002882025320750862,22744.208984375,11.050809506384313,0.7424242496490479,0.9090909361839294,0.9166666865348816
0.001716375905641652,0.0031964577920498855,22737.9765625,11.05866471175538,0.7424242496490479,0.9090909361839294,0.9166666865348816
0.0018288578962784082,0.0028072008283115926,22695.373046875,10.904561864042678,0.7651515007019043,0.9090909361839294,0.9166666865348816
0.001536499591895163,0.002652878725540373,25670.279296875,3.0960112951195913,0.7272727489471436,0.9090909361839294,0.9166666865348816
0.0014694773710110251,0.0028958224323789097,25693.1171875,3.102854964916006,0.7727272510528564,0.9090909361839294,0.9166666865348816
0.0015367517343418103,0.0028144567295146712,22734.408203125,10.352082752773551,0.75,0.8939393758773804,0.9166666865348816
0.001757806996206209,0.002751105792786212,22731.498046875,10.562694943435961,0.75,0.9015151262283325,0.9166666865348816
0.0014657676370565108,0.0027623644795375887,20706.748046875,14.353640638581156,0.7727272510528564,0.9090909361839294,0.9166666865348816
0.0012689889757751197,0.0024214070309104053,20705.23828125,14.402337738141266,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0014252397780212906,0.003386649457361663,22732.2734375,10.826782442068254,0.7424242496490479,0.9015151262283325,0.9166666865348816
0.002007686249852213,0.003388030660655881,18952.439453125,17.852830369503582,0.75,0.9015151262283325,0.9166666865348816
0.0018160214513887837,0.002815188402885896,15465.0927734375,25.098151317735496,0.7196969985961914,0.8939393758773804,0.9166666865348816
0.0013063526615193965,0.002233092497294022,17042.638671875,21.510546030127532,0.7272727489471436,0.9015151262283325,0.9166666865348816
0.0016418097385233323,0.0031193226189039636,19074.396484375,17.2383667302782,0.7348484992980957,0.9015151262283325,0.9166666865348816
0.001368570231497425,0.003843897124670014,18999.470703125,17.49004218585334,0.7424242496490479,0.9090909361839294,0.9166666865348816
0.0015967661968697984,0.003037964310747115,15515.3115234375,23.75313044060423,0.7575757503509521,0.9090909361839294,0.9166666865348816
0.0012252634898405914,0.0025256656609610557,22782.400390625,10.588839664139767,0.7575757503509521,0.9015151262283325,0.9166666865348816
0.0014620770141415065,0.002810293979001642,21066.91796875,14.281758564854776,0.7272727489471436,0.9015151262283325,0.9166666865348816
0.0015060857280231098,0.0028470582372229964,21072.013671875,13.953129133043989,0.7272727489471436,0.9015151262283325,0.9166666865348816
0.001462541312407122,0.0024903320138846955,21091.27734375,13.758449076419497,0.7272727489471436,0.8939393758773804,0.9166666865348816
0.0014021208455409781,0.0025604825338517165,21096.458984375,13.702254302297593,0.7121211886405945,0.8939393758773804,0.9166666865348816
0.0012621722869793522,0.002487921459056555,21034.751953125,14.276280602664452,0.7045454382896423,0.8939393758773804,0.9166666865348816
0.0017824956196499562,0.0029639193134690205,21064.548828125,14.212746121434703,0.7045454382896423,0.9015151262283325,0.9166666865348816
0.0012417112175434027,0.0024804466245803122,22749.73828125,11.003332278562501,0.7121211886405945,0.8939393758773804,0.9166666865348816
0.0014197682199001839,0.0028977251137706074,17460.990234375,21.961689369297087,0.7121211886405945,0.8939393758773804,0.9166666865348816
0.00168087526283648,0.002305065431822922,22768.640625,11.057244773587437,0.7348484992980957,0.9015151262283325,0.9166666865348816
0.001505548360555606,0.0024789752812483788,16109.6669921875,25.17842729305522,0.7348484992980957,0.8939393758773804,0.9166666865348816
0.0013011476963822328,0.0023981660945993333,16060.326171875,24.73246214535094,0.7272727489471436,0.8939393758773804,0.9166666865348816
0.001367708722295004,0.0025971588508567653,17639.8359375,20.933144799402825,0.6969696879386902,0.8939393758773804,0.9166666865348816
0.0011384040370641159,0.0024883553106584415,14121.7822265625,27.87916595776608,0.7121211886405945,0.8939393758773804,0.9166666865348816
0.0012946907007539497,0.002598874452688846,12756.173828125,31.932009819666447,0.7121211886405945,0.8939393758773804,0.9166666865348816
0.0012940158880485385,0.0025678864014098946,21050.48828125,14.283675920496359,0.7196969985961914,0.8939393758773804,0.9166666865348816
0.00143845019091539,0.0025252634864092543,21023.205078125,14.183604275517338,0.7272727489471436,0.8939393758773804,0.9166666865348816
0.0012252799547528797,0.0027225250745673488,17445.1328125,21.766144218274107,0.7348484992980957,0.8939393758773804,0.9166666865348816
0.0010366292917104085,0.002273819593747593,22769.380859375,9.885938425634434,0.75,0.8939393758773804,0.9166666865348816
0.0012381392836212815,0.0023845407156225617,15466.9638671875,25.13087751693083,0.7196969985961914,0.9015151262283325,0.9166666865348816
0.0011302841003022574,0.002833921866104963,14133.3916015625,28.2340935381913,0.7196969985961914,0.9015151262283325,0.9166666865348816
0.00145265533866382,0.0030386049559158828,11004.599609375,35.4152219183911,0.7045454382896423,0.8939393758773804,0.9166666865348816
0.0011689982376403975,0.002393466755421214,12751.7216796875,32.325234044616145,0.7121211886405945,0.9015151262283325,0.9166666865348816
0.0011011811951727201,0.002279296763533035,11023.7265625,35.50369362765125,0.7121211886405945,0.9015151262283325,0.9166666865348816
0.0010546996731247123,0.0022925567767206174,11004.3818359375,34.76429163676046,0.7121211886405945,0.9015151262283325,0.9166666865348816
0.001190388600969023,0.002155191971819657,12752.041015625,31.395806053096965,0.6969696879386902,0.9015151262283325,0.9166666865348816
