train_loss,val_loss,val_mse,val_angle,pck@0.005,pck@0.01,pck@0.05
0.004863344439433897,0.009337371642758654,5.63306188583374,0.6251835173265117,0.9242424368858337,1.0,1.0
0.0022507865414645727,0.0021204384539386368,6.294015884399414,0.6798045104153121,0.8863636255264282,1.0,1.0
0.0018924753725120384,0.0021507099948585274,5.5566864013671875,0.5375038012333357,0.9015151262283325,1.0,1.0
0.001669595882625232,0.0014609979220715486,6.080166339874268,0.4634740746813976,0.8939393758773804,1.0,1.0
0.0014537906597598639,0.0018246334741484817,6.544103622436523,0.7016009052021265,0.8787878751754761,1.0,1.0
0.001193468705650966,0.0016134264765817136,6.696497440338135,0.6176313890118084,0.8712121248245239,1.0,1.0
0.000965274974971421,0.0013070211126883391,6.409291744232178,0.5006758628367178,0.8939393758773804,1.0,1.0
0.0007294346263292652,0.0011186037756296065,6.496743679046631,0.5074443016466922,0.8863636255264282,1.0,1.0
0.0005844755735299251,0.0012662080291808884,6.715946674346924,0.5470769810069874,0.8863636255264282,1.0,1.0
0.0007516670429394226,0.001204886991689881,6.386866092681885,0.6197693326743879,0.8863636255264282,1.0,1.0
0.0006059583333377354,0.001474897447023035,6.179464340209961,0.5923708699140757,0.8939393758773804,1.0,1.0
0.0006527709903569713,0.0013860178423043513,6.0710039138793945,0.43882088485760934,0.8939393758773804,1.0,1.0
0.0007100991016026675,0.0008271825301544186,5.897212982177734,0.4915845966013385,0.9166666865348816,1.0,1.0
0.0005147436002694086,0.00086255119833908,5.594754695892334,0.49483177951135643,0.9166666865348816,1.0,1.0
0.0004672175581893609,0.0008441482069011181,6.247303485870361,0.5954159717016334,0.9090909361839294,1.0,1.0
0.00039385844649121485,0.000806833649000196,6.200766563415527,0.5043943271150142,0.9166666865348816,1.0,1.0
0.0004224010102452063,0.0007236864693787197,5.123111724853516,0.4554595898256226,0.939393937587738,1.0,1.0
0.00045531709857329753,0.0007215186590603435,5.875680446624756,0.4972439725300745,0.9166666865348816,1.0,1.0
0.0005956433630928421,0.0011815814081676413,5.570547580718994,0.5622800742874667,0.9318181872367859,1.0,1.0
